ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
"=""03276""",NEW HAMPSHIRE,34.22
"=""03278""",NEW HAMPSHIRE,34.22
"=""03279""",NEW HAMPSHIRE,34.22
"=""03280""",NEW HAMPSHIRE,34.22
"=""03281""",NEW HAMPSHIRE,34.22
"=""03282""",NEW HAMPSHIRE,34.22
"=""03284""",NEW HAMPSHIRE,34.22
"=""03285""",NEW HAMPSHIRE,34.22
"=""03287""",NEW HAMPSHIRE,34.22
"=""03289""",NEW HAMPSHIRE,34.22
"=""03290""",NEW HAMPSHIRE,34.22
"=""03291""",NEW HAMPSHIRE,34.22
"=""03293""",NEW HAMPSHIRE,34.22
"=""03298""",NEW HAMPSHIRE,34.22
"=""03299""",NEW HAMPSHIRE,34.22
"=""03301""",NEW HAMPSHIRE,34.22
"=""03302""",NEW HAMPSHIRE,34.22
"=""03303""",NEW HAMPSHIRE,34.22
"=""03304""",NEW HAMPSHIRE,34.22
"=""03305""",NEW HAMPSHIRE,34.22
"=""03307""",NEW HAMPSHIRE,34.22
"=""03431""",NEW HAMPSHIRE,34.22
"=""03435""",NEW HAMPSHIRE,34.22
"=""03440""",NEW HAMPSHIRE,34.22
"=""03441""",NEW HAMPSHIRE,34.22
"=""03442""",NEW HAMPSHIRE,34.22
"=""03443""",NEW HAMPSHIRE,34.22
"=""03444""",NEW HAMPSHIRE,34.22
"=""03445""",NEW HAMPSHIRE,34.22
"=""03446""",NEW HAMPSHIRE,34.22
"=""03447""",NEW HAMPSHIRE,34.22
"=""03448""",NEW HAMPSHIRE,34.22
"=""03449""",NEW HAMPSHIRE,34.22
"=""03450""",NEW HAMPSHIRE,34.22
"=""03451""",NEW HAMPSHIRE,34.22
"=""03452""",NEW HAMPSHIRE,34.22
"=""03455""",NEW HAMPSHIRE,34.22
"=""03456""",NEW HAMPSHIRE,34.22
"=""03457""",NEW HAMPSHIRE,34.22
"=""03458""",NEW HAMPSHIRE,34.22
"=""03461""",NEW HAMPSHIRE,34.22
"=""03462""",NEW HAMPSHIRE,34.22
"=""03464""",NEW HAMPSHIRE,34.22
"=""03465""",NEW HAMPSHIRE,34.22
"=""03466""",NEW HAMPSHIRE,34.22
"=""03467""",NEW HAMPSHIRE,34.22
"=""03468""",NEW HAMPSHIRE,34.22
"=""03469""",NEW HAMPSHIRE,34.22
"=""03470""",NEW HAMPSHIRE,34.22
"=""03561""",NEW HAMPSHIRE,34.22
"=""03570""",NEW HAMPSHIRE,34.22
"=""03574""",NEW HAMPSHIRE,34.22
"=""03575""",NEW HAMPSHIRE,34.22
"=""03576""",NEW HAMPSHIRE,34.22
"=""03579""",NEW HAMPSHIRE,34.22
"=""03580""",NEW HAMPSHIRE,34.22
"=""03581""",NEW HAMPSHIRE,34.22
"=""03582""",NEW HAMPSHIRE,34.22
"=""03583""",NEW HAMPSHIRE,34.22
"=""03584""",NEW HAMPSHIRE,34.22
"=""03585""",NEW HAMPSHIRE,34.22
"=""03586""",NEW HAMPSHIRE,34.22
"=""03587""",NEW HAMPSHIRE,34.22
"=""03588""",NEW HAMPSHIRE,34.22
"=""03589""",NEW HAMPSHIRE,34.22
"=""03590""",NEW HAMPSHIRE,34.22
"=""03592""",NEW HAMPSHIRE,34.22
"=""03593""",NEW HAMPSHIRE,34.22
"=""03595""",NEW HAMPSHIRE,34.22
"=""03597""",NEW HAMPSHIRE,34.22
"=""03598""",NEW HAMPSHIRE,34.22
"=""03601""",NEW HAMPSHIRE,34.22
"=""03602""",NEW HAMPSHIRE,34.22
"=""03603""",NEW HAMPSHIRE,34.22
"=""03604""",NEW HAMPSHIRE,34.22
"=""03605""",NEW HAMPSHIRE,34.22
"=""03607""",NEW HAMPSHIRE,34.22
"=""03608""",NEW HAMPSHIRE,34.22
"=""03609""",NEW HAMPSHIRE,34.22
"=""03740""",NEW HAMPSHIRE,34.22
"=""03741""",NEW HAMPSHIRE,34.22
"=""03743""",NEW HAMPSHIRE,34.22
"=""03745""",NEW HAMPSHIRE,34.22
"=""03746""",NEW HAMPSHIRE,34.22
"=""03748""",NEW HAMPSHIRE,34.22
"=""03749""",NEW HAMPSHIRE,34.22
"=""03750""",NEW HAMPSHIRE,34.22
"=""03751""",NEW HAMPSHIRE,34.22
"=""03752""",NEW HAMPSHIRE,34.22
"=""03753""",NEW HAMPSHIRE,34.22
"=""03754""",NEW HAMPSHIRE,34.22
"=""03755""",NEW HAMPSHIRE,34.22
"=""03756""",NEW HAMPSHIRE,34.22
"=""03765""",NEW HAMPSHIRE,34.22
"=""03766""",NEW HAMPSHIRE,34.22
"=""03768""",NEW HAMPSHIRE,34.22
"=""03769""",NEW HAMPSHIRE,34.22
"=""03770""",NEW HAMPSHIRE,34.22
"=""03771""",NEW HAMPSHIRE,34.22
"=""03773""",NEW HAMPSHIRE,34.22
"=""03774""",NEW HAMPSHIRE,34.22
"=""03777""",NEW HAMPSHIRE,34.22
"=""03779""",NEW HAMPSHIRE,34.22
"=""03780""",NEW HAMPSHIRE,34.22
"=""03781""",NEW HAMPSHIRE,34.22
"=""03782""",NEW HAMPSHIRE,34.22
"=""03784""",NEW HAMPSHIRE,34.22
"=""03785""",NEW HAMPSHIRE,34.22
"=""03801""",NEW HAMPSHIRE,34.22
"=""03802""",NEW HAMPSHIRE,34.22
"=""03803""",NEW HAMPSHIRE,34.22
"=""03804""",NEW HAMPSHIRE,34.22
"=""03805""",NEW HAMPSHIRE,34.22
"=""03809""",NEW HAMPSHIRE,34.22
"=""03810""",NEW HAMPSHIRE,34.22
"=""03811""",NEW HAMPSHIRE,34.22
"=""03812""",NEW HAMPSHIRE,34.22
"=""03813""",NEW HAMPSHIRE,34.22
"=""03814""",NEW HAMPSHIRE,34.22
"=""03815""",NEW HAMPSHIRE,34.22
"=""03816""",NEW HAMPSHIRE,34.22
"=""03817""",NEW HAMPSHIRE,34.22
"=""03818""",NEW HAMPSHIRE,34.22
"=""03819""",NEW HAMPSHIRE,34.22
"=""03820""",NEW HAMPSHIRE,34.22
"=""03821""",NEW HAMPSHIRE,34.22
"=""03822""",NEW HAMPSHIRE,34.22
"=""03823""",NEW HAMPSHIRE,34.22
"=""03824""",NEW HAMPSHIRE,34.22
"=""03825""",NEW HAMPSHIRE,34.22
"=""03826""",NEW HAMPSHIRE,34.22
"=""03827""",NEW HAMPSHIRE,34.22
"=""03830""",NEW HAMPSHIRE,34.22
"=""03832""",NEW HAMPSHIRE,34.22
"=""03833""",NEW HAMPSHIRE,34.22
"=""03835""",NEW HAMPSHIRE,34.22
"=""03836""",NEW HAMPSHIRE,34.22
"=""03837""",NEW HAMPSHIRE,34.22
"=""03838""",NEW HAMPSHIRE,34.22
"=""03839""",NEW HAMPSHIRE,34.22
"=""03840""",NEW HAMPSHIRE,34.22
"=""03841""",NEW HAMPSHIRE,34.22
"=""03842""",NEW HAMPSHIRE,34.22
"=""03843""",NEW HAMPSHIRE,34.22
"=""03844""",NEW HAMPSHIRE,34.22
"=""03845""",NEW HAMPSHIRE,34.22
"=""03846""",NEW HAMPSHIRE,34.22
"=""03847""",NEW HAMPSHIRE,34.22
"=""03848""",NEW HAMPSHIRE,34.22
"=""03849""",NEW HAMPSHIRE,34.22
"=""03850""",NEW HAMPSHIRE,34.22
"=""03851""",NEW HAMPSHIRE,34.22
"=""03852""",NEW HAMPSHIRE,34.22
"=""03853""",NEW HAMPSHIRE,34.22
"=""03854""",NEW HAMPSHIRE,34.22
"=""03855""",NEW HAMPSHIRE,34.22
"=""03856""",NEW HAMPSHIRE,34.22
"=""03857""",NEW HAMPSHIRE,34.22
"=""03858""",NEW HAMPSHIRE,34.22
"=""03859""",NEW HAMPSHIRE,34.22
"=""03860""",NEW HAMPSHIRE,34.22
"=""03861""",NEW HAMPSHIRE,34.22
"=""03862""",NEW HAMPSHIRE,34.22
"=""03864""",NEW HAMPSHIRE,34.22
"=""03865""",NEW HAMPSHIRE,34.22
"=""03866""",NEW HAMPSHIRE,34.22
"=""03867""",NEW HAMPSHIRE,34.22
"=""03868""",NEW HAMPSHIRE,34.22
"=""03869""",NEW HAMPSHIRE,34.22
"=""03870""",NEW HAMPSHIRE,34.22
"=""03871""",NEW HAMPSHIRE,34.22
"=""03872""",NEW HAMPSHIRE,34.22
"=""03873""",NEW HAMPSHIRE,34.22
"=""03874""",NEW HAMPSHIRE,34.22
"=""03875""",NEW HAMPSHIRE,34.22
"=""03878""",NEW HAMPSHIRE,34.22
"=""03882""",NEW HAMPSHIRE,34.22
"=""03883""",NEW HAMPSHIRE,34.22
"=""03884""",NEW HAMPSHIRE,34.22
"=""03885""",NEW HAMPSHIRE,34.22
"=""03886""",NEW HAMPSHIRE,34.22
"=""03887""",NEW HAMPSHIRE,34.22
"=""03890""",NEW HAMPSHIRE,34.22
"=""03894""",NEW HAMPSHIRE,34.22
"=""03896""",NEW HAMPSHIRE,34.22
"=""03897""",NEW HAMPSHIRE,34.22
"=""07001""",NORTHERN NJ,37.40
"=""07002""",NORTHERN NJ,37.40
"=""07003""",NORTHERN NJ,37.40
"=""07004""",NORTHERN NJ,37.40
"=""07005""",NORTHERN NJ,37.40
"=""07006""",NORTHERN NJ,37.40
"=""07007""",NORTHERN NJ,37.40
"=""07008""",NORTHERN NJ,37.40
"=""07009""",NORTHERN NJ,37.40
"=""07010""",NORTHERN NJ,37.40
"=""07011""",NORTHERN NJ,37.40
"=""07012""",NORTHERN NJ,37.40
"=""07013""",NORTHERN NJ,37.40
"=""07014""",NORTHERN NJ,37.40
"=""07015""",NORTHERN NJ,37.40
"=""07016""",NORTHERN NJ,37.40
"=""07017""",NORTHERN NJ,37.40
"=""07018""",NORTHERN NJ,37.40
"=""07019""",NORTHERN NJ,37.40
"=""07020""",NORTHERN NJ,37.40
"=""07021""",NORTHERN NJ,37.40
"=""07022""",NORTHERN NJ,37.40
"=""07023""",NORTHERN NJ,37.40
"=""07024""",NORTHERN NJ,37.40
"=""07026""",NORTHERN NJ,37.40
"=""07027""",NORTHERN NJ,37.40
"=""07028""",NORTHERN NJ,37.40
"=""07029""",NORTHERN NJ,37.40
"=""07030""",NORTHERN NJ,37.40
"=""07031""",NORTHERN NJ,37.40
"=""07032""",NORTHERN NJ,37.40
"=""07033""",NORTHERN NJ,37.40
"=""07034""",NORTHERN NJ,37.40
"=""07035""",NORTHERN NJ,37.40
"=""07036""",NORTHERN NJ,37.40
"=""07039""",NORTHERN NJ,37.40
"=""07040""",NORTHERN NJ,37.40
"=""07041""",NORTHERN NJ,37.40
"=""07042""",NORTHERN NJ,37.40
"=""07043""",NORTHERN NJ,37.40
"=""07044""",NORTHERN NJ,37.40
"=""07045""",NORTHERN NJ,37.40
"=""07046""",NORTHERN NJ,37.40
"=""07047""",NORTHERN NJ,37.40
"=""07050""",NORTHERN NJ,37.40
"=""07051""",NORTHERN NJ,37.40
"=""07052""",NORTHERN NJ,37.40
"=""07054""",NORTHERN NJ,37.40
"=""07055""",NORTHERN NJ,37.40
"=""07057""",NORTHERN NJ,37.40
"=""07058""",NORTHERN NJ,37.40
"=""07059""",NORTHERN NJ,37.40
"=""07060""",NORTHERN NJ,37.40
"=""07061""",NORTHERN NJ,37.40
"=""07062""",NORTHERN NJ,37.40
"=""07063""",NORTHERN NJ,37.40
"=""07064""",NORTHERN NJ,37.40
"=""07065""",NORTHERN NJ,37.40
"=""07066""",NORTHERN NJ,37.40
"=""07067""",NORTHERN NJ,37.40
"=""07068""",NORTHERN NJ,37.40
"=""07069""",NORTHERN NJ,37.40
"=""07070""",NORTHERN NJ,37.40
"=""07071""",NORTHERN NJ,37.40
"=""07072""",NORTHERN NJ,37.40
"=""07073""",NORTHERN NJ,37.40
"=""07074""",NORTHERN NJ,37.40
"=""07075""",NORTHERN NJ,37.40
"=""07076""",NORTHERN NJ,37.40
"=""07077""",NORTHERN NJ,37.40
"=""07078""",NORTHERN NJ,37.40
"=""07079""",NORTHERN NJ,37.40
"=""07080""",NORTHERN NJ,37.40
"=""07081""",NORTHERN NJ,37.40
"=""07082""",NORTHERN NJ,37.40
"=""07083""",NORTHERN NJ,37.40
"=""07086""",NORTHERN NJ,37.40
"=""07087""",NORTHERN NJ,37.40
"=""07088""",NORTHERN NJ,37.40
"=""07090""",NORTHERN NJ,37.40
"=""07091""",NORTHERN NJ,37.40
"=""07092""",NORTHERN NJ,37.40
"=""07093""",NORTHERN NJ,37.40
"=""07094""",NORTHERN NJ,37.40
"=""07095""",NORTHERN NJ,37.40
"=""07096""",NORTHERN NJ,37.40
"=""07097""",NORTHERN NJ,37.40
"=""07099""",NORTHERN NJ,37.40
"=""07101""",NORTHERN NJ,37.40
"=""07102""",NORTHERN NJ,37.40
"=""07103""",NORTHERN NJ,37.40
"=""07104""",NORTHERN NJ,37.40
"=""07105""",NORTHERN NJ,37.40
"=""07106""",NORTHERN NJ,37.40
"=""07107""",NORTHERN NJ,37.40
"=""07108""",NORTHERN NJ,37.40
"=""07109""",NORTHERN NJ,37.40
"=""07110""",NORTHERN NJ,37.40
"=""07111""",NORTHERN NJ,37.40
"=""07112""",NORTHERN NJ,37.40
"=""07114""",NORTHERN NJ,37.40
"=""07175""",NORTHERN NJ,37.40
"=""07182""",NORTHERN NJ,37.40
"=""07184""",NORTHERN NJ,37.40
"=""07188""",NORTHERN NJ,37.40
"=""07189""",NORTHERN NJ,37.40
"=""07191""",NORTHERN NJ,37.40
"=""07192""",NORTHERN NJ,37.40
"=""07193""",NORTHERN NJ,37.40
"=""07194""",NORTHERN NJ,37.40
"=""07195""",NORTHERN NJ,37.40
"=""07197""",NORTHERN NJ,37.40
"=""07198""",NORTHERN NJ,37.40
"=""07199""",NORTHERN NJ,37.40
"=""07201""",NORTHERN NJ,37.40
"=""07202""",NORTHERN NJ,37.40
"=""07203""",NORTHERN NJ,37.40
"=""07204""",NORTHERN NJ,37.40
"=""07205""",NORTHERN NJ,37.40
"=""07206""",NORTHERN NJ,37.40
"=""07207""",NORTHERN NJ,37.40
"=""07208""",NORTHERN NJ,37.40
"=""07215""",NORTHERN NJ,37.40
"=""07216""",NORTHERN NJ,37.40
"=""07302""",NORTHERN NJ,37.40
"=""07303""",NORTHERN NJ,37.40
"=""07304""",NORTHERN NJ,37.40
"=""07305""",NORTHERN NJ,37.40
"=""07306""",NORTHERN NJ,37.40
"=""07307""",NORTHERN NJ,37.40
"=""07308""",NORTHERN NJ,37.40
"=""07309""",NORTHERN NJ,37.40
"=""07310""",NORTHERN NJ,37.40
"=""07311""",NORTHERN NJ,37.40
"=""07390""",NORTHERN NJ,37.40
"=""07395""",NORTHERN NJ,37.40
"=""07399""",NORTHERN NJ,37.40
"=""07401""",NORTHERN NJ,37.40
"=""07403""",NORTHERN NJ,37.40
"=""07405""",NORTHERN NJ,37.40
"=""07407""",NORTHERN NJ,37.40
"=""07410""",NORTHERN NJ,37.40
"=""07416""",NORTHERN NJ,37.40
"=""07417""",NORTHERN NJ,37.40
"=""07418""",NORTHERN NJ,37.40
"=""07419""",NORTHERN NJ,37.40
"=""07420""",NORTHERN NJ,37.40
"=""07421""",NORTHERN NJ,37.40
"=""07422""",NORTHERN NJ,37.40
"=""07423""",NORTHERN NJ,37.40
"=""07424""",NORTHERN NJ,37.40
"=""07428""",NORTHERN NJ,37.40
"=""07430""",NORTHERN NJ,37.40
"=""07432""",NORTHERN NJ,37.40
"=""07435""",NORTHERN NJ,37.40
"=""07436""",NORTHERN NJ,37.40
"=""07438""",NORTHERN NJ,37.40
"=""07439""",NORTHERN NJ,37.40
"=""07440""",NORTHERN NJ,37.40
"=""07442""",NORTHERN NJ,37.40
"=""07444""",NORTHERN NJ,37.40
"=""07446""",NORTHERN NJ,37.40
"=""07450""",NORTHERN NJ,37.40
"=""07451""",NORTHERN NJ,37.40
"=""07452""",NORTHERN NJ,37.40
"=""07456""",NORTHERN NJ,37.40
"=""07457""",NORTHERN NJ,37.40
"=""07458""",NORTHERN NJ,37.40
"=""07460""",NORTHERN NJ,37.40
"=""07461""",NORTHERN NJ,37.40
"=""07462""",NORTHERN NJ,37.40
"=""07463""",NORTHERN NJ,37.40
"=""07465""",NORTHERN NJ,37.40
"=""07470""",NORTHERN NJ,37.40
"=""07474""",NORTHERN NJ,37.40
"=""07477""",NORTHERN NJ,37.40
"=""07480""",NORTHERN NJ,37.40
"=""07481""",NORTHERN NJ,37.40
"=""07495""",NORTHERN NJ,37.40
"=""07498""",NORTHERN NJ,37.40
"=""07501""",NORTHERN NJ,37.40
"=""07502""",NORTHERN NJ,37.40
"=""07503""",NORTHERN NJ,37.40
"=""07504""",NORTHERN NJ,37.40
"=""07505""",NORTHERN NJ,37.40
"=""07506""",NORTHERN NJ,37.40
"=""07507""",NORTHERN NJ,37.40
"=""07508""",NORTHERN NJ,37.40
"=""07509""",NORTHERN NJ,37.40
"=""07510""",NORTHERN NJ,37.40
"=""07511""",NORTHERN NJ,37.40
"=""07512""",NORTHERN NJ,37.40
"=""07513""",NORTHERN NJ,37.40
"=""07514""",NORTHERN NJ,37.40
"=""07522""",NORTHERN NJ,37.40
"=""07524""",NORTHERN NJ,37.40
"=""07530""",NORTHERN NJ,37.40
"=""07533""",NORTHERN NJ,37.40
"=""07538""",NORTHERN NJ,37.40
"=""07543""",NORTHERN NJ,37.40
"=""07544""",NORTHERN NJ,37.40
"=""07601""",NORTHERN NJ,37.40
"=""07602""",NORTHERN NJ,37.40
"=""07603""",NORTHERN NJ,37.40
"=""07604""",NORTHERN NJ,37.40
"=""07605""",NORTHERN NJ,37.40
"=""07606""",NORTHERN NJ,37.40
"=""07607""",NORTHERN NJ,37.40
"=""07608""",NORTHERN NJ,37.40
"=""07620""",NORTHERN NJ,37.40
"=""07621""",NORTHERN NJ,37.40
"=""07624""",NORTHERN NJ,37.40
"=""07626""",NORTHERN NJ,37.40
"=""07627""",NORTHERN NJ,37.40
"=""07628""",NORTHERN NJ,37.40
"=""07630""",NORTHERN NJ,37.40
"=""07631""",NORTHERN NJ,37.40
"=""07632""",NORTHERN NJ,37.40
"=""07640""",NORTHERN NJ,37.40
"=""07641""",NORTHERN NJ,37.40
"=""07642""",NORTHERN NJ,37.40
"=""07643""",NORTHERN NJ,37.40
"=""07644""",NORTHERN NJ,37.40
"=""07645""",NORTHERN NJ,37.40
"=""07646""",NORTHERN NJ,37.40
"=""07647""",NORTHERN NJ,37.40
"=""07648""",NORTHERN NJ,37.40
"=""07649""",NORTHERN NJ,37.40
"=""07650""",NORTHERN NJ,37.40
"=""07652""",NORTHERN NJ,37.40
"=""07653""",NORTHERN NJ,37.40
"=""07656""",NORTHERN NJ,37.40
"=""07657""",NORTHERN NJ,37.40
"=""07660""",NORTHERN NJ,37.40
"=""07661""",NORTHERN NJ,37.40
"=""07662""",NORTHERN NJ,37.40
"=""07663""",NORTHERN NJ,37.40
"=""07666""",NORTHERN NJ,37.40
"=""07670""",NORTHERN NJ,37.40
"=""07675""",NORTHERN NJ,37.40
"=""07676""",NORTHERN NJ,37.40
"=""07677""",NORTHERN NJ,37.40
"=""07688""",NORTHERN NJ,37.40
"=""07699""",NORTHERN NJ,37.40
"=""07701""",REST OF NEW JERSEY,35.98
"=""07702""",REST OF NEW JERSEY,35.98
"=""07703""",REST OF NEW JERSEY,35.98
"=""07704""",REST OF NEW JERSEY,35.98
"=""07709""",REST OF NEW JERSEY,35.98
"=""07710""",REST OF NEW JERSEY,35.98
"=""07711""",REST OF NEW JERSEY,35.98
"=""07712""",REST OF NEW JERSEY,35.98
"=""07715""",REST OF NEW JERSEY,35.98
"=""07716""",REST OF NEW JERSEY,35.98
"=""07717""",REST OF NEW JERSEY,35.98
"=""07718""",REST OF NEW JERSEY,35.98
"=""07719""",REST OF NEW JERSEY,35.98
"=""07720""",REST OF NEW JERSEY,35.98
"=""07721""",REST OF NEW JERSEY,35.98
"=""07722""",REST OF NEW JERSEY,35.98
"=""07723""",REST OF NEW JERSEY,35.98
"=""07724""",REST OF NEW JERSEY,35.98
"=""07726""",REST OF NEW JERSEY,35.98
"=""07727""",REST OF NEW JERSEY,35.98
"=""07728""",REST OF NEW JERSEY,35.98
"=""07730""",REST OF NEW JERSEY,35.98
"=""07731""",REST OF NEW JERSEY,35.98
"=""07732""",REST OF NEW JERSEY,35.98
"=""07733""",REST OF NEW JERSEY,35.98
"=""07734""",REST OF NEW JERSEY,35.98
"=""07735""",REST OF NEW JERSEY,35.98
"=""07737""",REST OF NEW JERSEY,35.98
"=""07738""",REST OF NEW JERSEY,35.98
"=""07739""",REST OF NEW JERSEY,35.98
"=""07740""",REST OF NEW JERSEY,35.98
"=""07746""",REST OF NEW JERSEY,35.98
"=""07747""",REST OF NEW JERSEY,35.98
"=""07748""",REST OF NEW JERSEY,35.98
"=""07750""",REST OF NEW JERSEY,35.98
"=""07751""",REST OF NEW JERSEY,35.98
"=""07752""",REST OF NEW JERSEY,35.98
"=""07753""",REST OF NEW JERSEY,35.98
"=""07754""",REST OF NEW JERSEY,35.98
"=""07755""",REST OF NEW JERSEY,35.98
"=""07756""",REST OF NEW JERSEY,35.98
"=""07757""",REST OF NEW JERSEY,35.98
"=""07758""",REST OF NEW JERSEY,35.98
"=""07760""",REST OF NEW JERSEY,35.98
"=""07762""",REST OF NEW JERSEY,35.98
"=""07763""",REST OF NEW JERSEY,35.98
"=""07764""",REST OF NEW JERSEY,35.98
"=""07765""",REST OF NEW JERSEY,35.98
"=""07777""",REST OF NEW JERSEY,35.98
"=""07799""",REST OF NEW JERSEY,35.98
"=""07801""",NORTHERN NJ,37.40
"=""07802""",NORTHERN NJ,37.40
"=""07803""",NORTHERN NJ,37.40
"=""07806""",NORTHERN NJ,37.40
"=""07820""",NORTHERN NJ,37.40
"=""07821""",NORTHERN NJ,37.40
"=""07822""",NORTHERN NJ,37.40
"=""07823""",NORTHERN NJ,37.40
"=""07825""",NORTHERN NJ,37.40
"=""07826""",NORTHERN NJ,37.40
"=""07827""",NORTHERN NJ,37.40
"=""07828""",NORTHERN NJ,37.40
"=""07829""",NORTHERN NJ,37.40
"=""07830""",NORTHERN NJ,37.40
"=""07831""",NORTHERN NJ,37.40
"=""07832""",NORTHERN NJ,37.40
"=""07833""",NORTHERN NJ,37.40
"=""07834""",NORTHERN NJ,37.40
"=""07836""",NORTHERN NJ,37.40
"=""07837""",NORTHERN NJ,37.40
"=""07838""",NORTHERN NJ,37.40
"=""07839""",NORTHERN NJ,37.40
"=""07840""",NORTHERN NJ,37.40
"=""07842""",NORTHERN NJ,37.40
"=""07843""",NORTHERN NJ,37.40
"=""07844""",NORTHERN NJ,37.40
"=""07845""",NORTHERN NJ,37.40
"=""07846""",NORTHERN NJ,37.40
"=""07847""",NORTHERN NJ,37.40
"=""07848""",NORTHERN NJ,37.40
"=""07849""",NORTHERN NJ,37.40
"=""07850""",NORTHERN NJ,37.40
"=""07851""",NORTHERN NJ,37.40
"=""07852""",NORTHERN NJ,37.40
"=""07853""",NORTHERN NJ,37.40
"=""07855""",NORTHERN NJ,37.40
"=""07856""",NORTHERN NJ,37.40
"=""07857""",NORTHERN NJ,37.40
"=""07860""",NORTHERN NJ,37.40
"=""07863""",NORTHERN NJ,37.40
"=""07865""",NORTHERN NJ,37.40
"=""07866""",NORTHERN NJ,37.40
"=""07869""",NORTHERN NJ,37.40
"=""07870""",NORTHERN NJ,37.40
"=""07871""",NORTHERN NJ,37.40
"=""07874""",NORTHERN NJ,37.40
"=""07875""",NORTHERN NJ,37.40
"=""07876""",NORTHERN NJ,37.40
"=""07877""",NORTHERN NJ,37.40
"=""07878""",NORTHERN NJ,37.40
"=""07879""",NORTHERN NJ,37.40
"=""07880""",NORTHERN NJ,37.40
"=""07881""",NORTHERN NJ,37.40
"=""07882""",NORTHERN NJ,37.40
"=""07885""",NORTHERN NJ,37.40
"=""07890""",NORTHERN NJ,37.40
"=""07901""",NORTHERN NJ,37.40
"=""07902""",NORTHERN NJ,37.40
"=""07920""",NORTHERN NJ,37.40
"=""07921""",NORTHERN NJ,37.40
"=""07922""",NORTHERN NJ,37.40
"=""07924""",NORTHERN NJ,37.40
"=""07926""",NORTHERN NJ,37.40
"=""07927""",NORTHERN NJ,37.40
"=""07928""",NORTHERN NJ,37.40
"=""07930""",NORTHERN NJ,37.40
"=""07931""",NORTHERN NJ,37.40
"=""07932""",NORTHERN NJ,37.40
"=""07933""",NORTHERN NJ,37.40
"=""07934""",NORTHERN NJ,37.40
"=""07935""",NORTHERN NJ,37.40
"=""07936""",NORTHERN NJ,37.40
"=""07938""",NORTHERN NJ,37.40
"=""07939""",NORTHERN NJ,37.40
"=""07940""",NORTHERN NJ,37.40
"=""07945""",NORTHERN NJ,37.40
"=""07946""",NORTHERN NJ,37.40
"=""07950""",NORTHERN NJ,37.40
"=""07960""",NORTHERN NJ,37.40
"=""07961""",NORTHERN NJ,37.40
"=""07962""",NORTHERN NJ,37.40
"=""07963""",NORTHERN NJ,37.40
"=""07970""",NORTHERN NJ,37.40
"=""07974""",NORTHERN NJ,37.40
"=""07976""",NORTHERN NJ,37.40
"=""07977""",NORTHERN NJ,37.40
"=""07978""",NORTHERN NJ,37.40
"=""07979""",NORTHERN NJ,37.40
"=""07980""",NORTHERN NJ,37.40
"=""07981""",NORTHERN NJ,37.40
"=""07983""",NORTHERN NJ,37.40
"=""07999""",NORTHERN NJ,37.40
"=""08001""",REST OF NEW JERSEY,35.98
"=""08002""",REST OF NEW JERSEY,35.98
"=""08003""",REST OF NEW JERSEY,35.98
"=""08004""",REST OF NEW JERSEY,35.98
"=""08005""",REST OF NEW JERSEY,35.98
"=""08006""",REST OF NEW JERSEY,35.98
"=""08007""",REST OF NEW JERSEY,35.98
"=""08008""",REST OF NEW JERSEY,35.98
"=""08009""",REST OF NEW JERSEY,35.98
"=""08010""",REST OF NEW JERSEY,35.98
"=""08011""",REST OF NEW JERSEY,35.98
"=""08012""",REST OF NEW JERSEY,35.98
"=""08014""",REST OF NEW JERSEY,35.98
"=""08015""",REST OF NEW JERSEY,35.98
"=""08016""",REST OF NEW JERSEY,35.98
"=""08018""",REST OF NEW JERSEY,35.98
"=""08019""",REST OF NEW JERSEY,35.98
"=""08020""",REST OF NEW JERSEY,35.98
"=""08021""",REST OF NEW JERSEY,35.98
"=""08022""",REST OF NEW JERSEY,35.98
"=""08023""",REST OF NEW JERSEY,35.98
"=""08025""",REST OF NEW JERSEY,35.98
"=""08026""",REST OF NEW JERSEY,35.98
"=""08027""",REST OF NEW JERSEY,35.98
"=""08028""",REST OF NEW JERSEY,35.98
"=""08029""",REST OF NEW JERSEY,35.98
"=""08030""",REST OF NEW JERSEY,35.98
"=""08031""",REST OF NEW JERSEY,35.98
"=""08032""",REST OF NEW JERSEY,35.98
"=""08033""",REST OF NEW JERSEY,35.98
"=""08034""",REST OF NEW JERSEY,35.98
"=""08035""",REST OF NEW JERSEY,35.98
"=""08036""",REST OF NEW JERSEY,35.98
"=""08037""",REST OF NEW JERSEY,35.98
"=""08038""",REST OF NEW JERSEY,35.98
"=""08039""",REST OF NEW JERSEY,35.98
"=""08041""",REST OF NEW JERSEY,35.98
"=""08042""",REST OF NEW JERSEY,35.98
"=""08043""",REST OF NEW JERSEY,35.98
"=""08045""",REST OF NEW JERSEY,35.98
"=""08046""",REST OF NEW JERSEY,35.98
"=""08048""",REST OF NEW JERSEY,35.98
"=""08049""",REST OF NEW JERSEY,35.98
"=""08050""",REST OF NEW JERSEY,35.98
"=""08051""",REST OF NEW JERSEY,35.98
"=""08052""",REST OF NEW JERSEY,35.98
"=""08053""",REST OF NEW JERSEY,35.98
"=""08054""",REST OF NEW JERSEY,35.98
"=""08055""",REST OF NEW JERSEY,35.98
"=""08056""",REST OF NEW JERSEY,35.98
"=""08057""",REST OF NEW JERSEY,35.98
"=""08059""",REST OF NEW JERSEY,35.98
