ZIP CODE,Geography,Respite Reimbursement Rate ($/hr)
"=""01195""",REST OF MASSACHUSETTS,34.7
"=""01199""",REST OF MASSACHUSETTS,34.7
"=""01201""",REST OF MASSACHUSETTS,34.7
"=""01202""",REST OF MASSACHUSETTS,34.7
"=""01203""",REST OF MASSACHUSETTS,34.7
"=""01220""",REST OF MASSACHUSETTS,34.7
"=""01222""",REST OF MASSACHUSETTS,34.7
"=""01223""",REST OF MASSACHUSETTS,34.7
"=""01224""",REST OF MASSACHUSETTS,34.7
"=""01225""",REST OF MASSACHUSETTS,34.7
"=""01226""",REST OF MASSACHUSETTS,34.7
"=""01227""",REST OF MASSACHUSETTS,34.7
"=""01229""",REST OF MASSACHUSETTS,34.7
"=""01230""",REST OF MASSACHUSETTS,34.7
"=""01235""",REST OF MASSACHUSETTS,34.7
"=""01236""",REST OF MASSACHUSETTS,34.7
"=""01237""",REST OF MASSACHUSETTS,34.7
"=""01238""",REST OF MASSACHUSETTS,34.7
"=""01240""",REST OF MASSACHUSETTS,34.7
"=""01242""",REST OF MASSACHUSETTS,34.7
"=""01243""",REST OF MASSACHUSETTS,34.7
"=""01244""",REST OF MASSACHUSETTS,34.7
"=""01245""",REST OF MASSACHUSETTS,34.7
"=""01247""",REST OF MASSACHUSETTS,34.7
"=""01252""",REST OF MASSACHUSETTS,34.7
"=""01253""",REST OF MASSACHUSETTS,34.7
"=""01254""",REST OF MASSACHUSETTS,34.7
"=""01255""",REST OF MASSACHUSETTS,34.7
"=""01256""",REST OF MASSACHUSETTS,34.7
"=""01257""",REST OF MASSACHUSETTS,34.7
"=""01258""",REST OF MASSACHUSETTS,34.7
"=""01259""",REST OF MASSACHUSETTS,34.7
"=""01260""",REST OF MASSACHUSETTS,34.7
"=""01262""",REST OF MASSACHUSETTS,34.7
"=""01263""",REST OF MASSACHUSETTS,34.7
"=""01264""",REST OF MASSACHUSETTS,34.7
"=""01266""",REST OF MASSACHUSETTS,34.7
"=""01267""",REST OF MASSACHUSETTS,34.7
"=""01270""",REST OF MASSACHUSETTS,34.7
"=""01301""",REST OF MASSACHUSETTS,34.7
"=""01302""",REST OF MASSACHUSETTS,34.7
"=""01330""",REST OF MASSACHUSETTS,34.7
"=""01331""",REST OF MASSACHUSETTS,34.7
"=""01337""",REST OF MASSACHUSETTS,34.7
"=""01338""",REST OF MASSACHUSETTS,34.7
"=""01339""",REST OF MASSACHUSETTS,34.7
"=""01340""",REST OF MASSACHUSETTS,34.7
"=""01341""",REST OF MASSACHUSETTS,34.7
"=""01342""",REST OF MASSACHUSETTS,34.7
"=""01343""",REST OF MASSACHUSETTS,34.7
"=""01344""",REST OF MASSACHUSETTS,34.7
"=""01346""",REST OF MASSACHUSETTS,34.7
"=""01347""",REST OF MASSACHUSETTS,34.7
"=""01349""",REST OF MASSACHUSETTS,34.7
"=""01350""",REST OF MASSACHUSETTS,34.7
"=""01351""",REST OF MASSACHUSETTS,34.7
"=""01354""",REST OF MASSACHUSETTS,34.7
"=""01355""",REST OF MASSACHUSETTS,34.7
"=""01360""",REST OF MASSACHUSETTS,34.7
"=""01364""",REST OF MASSACHUSETTS,34.7
"=""01366""",REST OF MASSACHUSETTS,34.7
"=""01367""",REST OF MASSACHUSETTS,34.7
"=""01368""",REST OF MASSACHUSETTS,34.7
"=""01369""",REST OF MASSACHUSETTS,34.7
"=""01370""",REST OF MASSACHUSETTS,34.7
"=""01373""",REST OF MASSACHUSETTS,34.7
"=""01375""",REST OF MASSACHUSETTS,34.7
"=""01376""",REST OF MASSACHUSETTS,34.7
"=""01378""",REST OF MASSACHUSETTS,34.7
"=""01379""",REST OF MASSACHUSETTS,34.7
"=""01380""",REST OF MASSACHUSETTS,34.7
"=""01420""",REST OF MASSACHUSETTS,34.7
"=""01430""",REST OF MASSACHUSETTS,34.7
"=""01431""",METROPOLITAN BOSTON,37.33
"=""01432""",METROPOLITAN BOSTON,37.33
"=""01434""",METROPOLITAN BOSTON,37.33
"=""01436""",REST OF MASSACHUSETTS,34.7
"=""01438""",REST OF MASSACHUSETTS,34.7
"=""01440""",REST OF MASSACHUSETTS,34.7
"=""01441""",REST OF MASSACHUSETTS,34.7
"=""01450""",METROPOLITAN BOSTON,37.33
"=""01451""",REST OF MASSACHUSETTS,34.7
"=""01452""",REST OF MASSACHUSETTS,34.7
"=""01453""",REST OF MASSACHUSETTS,34.7
"=""01460""",METROPOLITAN BOSTON,37.33
"=""01462""",REST OF MASSACHUSETTS,34.7
"=""01463""",METROPOLITAN BOSTON,37.33
"=""01464""",METROPOLITAN BOSTON,37.33
"=""01467""",REST OF MASSACHUSETTS,34.7
"=""01468""",REST OF MASSACHUSETTS,34.7
"=""01469""",METROPOLITAN BOSTON,37.33
"=""01470""",METROPOLITAN BOSTON,37.33
"=""01471""",METROPOLITAN BOSTON,37.33
"=""01472""",METROPOLITAN BOSTON,37.33
"=""01473""",REST OF MASSACHUSETTS,34.7
"=""01474""",METROPOLITAN BOSTON,37.33
"=""01475""",REST OF MASSACHUSETTS,34.7
"=""01477""",REST OF MASSACHUSETTS,34.7
"=""01501""",REST OF MASSACHUSETTS,34.7
"=""01503""",REST OF MASSACHUSETTS,34.7
"=""01504""",REST OF MASSACHUSETTS,34.7
"=""01505""",REST OF MASSACHUSETTS,34.7
"=""01506""",REST OF MASSACHUSETTS,34.7
"=""01507""",REST OF MASSACHUSETTS,34.7
"=""01508""",REST OF MASSACHUSETTS,34.7
"=""01509""",REST OF MASSACHUSETTS,34.7
"=""01510""",REST OF MASSACHUSETTS,34.7
"=""01515""",REST OF MASSACHUSETTS,34.7
"=""01516""",REST OF MASSACHUSETTS,34.7
"=""01517""",REST OF MASSACHUSETTS,34.7
"=""01518""",REST OF MASSACHUSETTS,34.7
"=""01519""",REST OF MASSACHUSETTS,34.7
"=""01520""",REST OF MASSACHUSETTS,34.7
"=""01521""",REST OF MASSACHUSETTS,34.7
"=""01522""",REST OF MASSACHUSETTS,34.7
"=""01523""",REST OF MASSACHUSETTS,34.7
"=""01524""",REST OF MASSACHUSETTS,34.7
"=""01525""",REST OF MASSACHUSETTS,34.7
"=""01526""",REST OF MASSACHUSETTS,34.7
"=""01527""",REST OF MASSACHUSETTS,34.7
"=""01529""",REST OF MASSACHUSETTS,34.7
"=""01531""",REST OF MASSACHUSETTS,34.7
"=""01532""",REST OF MASSACHUSETTS,34.7
"=""01534""",REST OF MASSACHUSETTS,34.7
"=""01535""",REST OF MASSACHUSETTS,34.7
"=""01536""",REST OF MASSACHUSETTS,34.7
"=""01537""",REST OF MASSACHUSETTS,34.7
"=""01538""",REST OF MASSACHUSETTS,34.7
"=""01540""",REST OF MASSACHUSETTS,34.7
"=""01541""",REST OF MASSACHUSETTS,34.7
"=""01542""",REST OF MASSACHUSETTS,34.7
"=""01543""",REST OF MASSACHUSETTS,34.7
"=""01545""",REST OF MASSACHUSETTS,34.7
"=""01546""",REST OF MASSACHUSETTS,34.7
"=""01550""",REST OF MASSACHUSETTS,34.7
"=""01560""",REST OF MASSACHUSETTS,34.7
"=""01561""",REST OF MASSACHUSETTS,34.7
"=""01562""",REST OF MASSACHUSETTS,34.7
"=""01564""",REST OF MASSACHUSETTS,34.7
"=""01566""",REST OF MASSACHUSETTS,34.7
"=""01568""",REST OF MASSACHUSETTS,34.7
"=""01569""",REST OF MASSACHUSETTS,34.7
"=""01570""",REST OF MASSACHUSETTS,34.7
"=""01571""",REST OF MASSACHUSETTS,34.7
"=""01580""",REST OF MASSACHUSETTS,34.7
"=""01581""",REST OF MASSACHUSETTS,34.7
"=""01582""",REST OF MASSACHUSETTS,34.7
"=""01583""",REST OF MASSACHUSETTS,34.7
"=""01585""",REST OF MASSACHUSETTS,34.7
"=""01586""",REST OF MASSACHUSETTS,34.7
"=""01588""",REST OF MASSACHUSETTS,34.7
"=""01590""",REST OF MASSACHUSETTS,34.7
"=""01601""",REST OF MASSACHUSETTS,34.7
"=""01602""",REST OF MASSACHUSETTS,34.7
"=""01603""",REST OF MASSACHUSETTS,34.7
"=""01604""",REST OF MASSACHUSETTS,34.7
"=""01605""",REST OF MASSACHUSETTS,34.7
"=""01606""",REST OF MASSACHUSETTS,34.7
"=""01607""",REST OF MASSACHUSETTS,34.7
"=""01608""",REST OF MASSACHUSETTS,34.7
"=""01609""",REST OF MASSACHUSETTS,34.7
"=""01610""",REST OF MASSACHUSETTS,34.7
"=""01611""",REST OF MASSACHUSETTS,34.7
"=""01612""",REST OF MASSACHUSETTS,34.7
"=""01613""",REST OF MASSACHUSETTS,34.7
"=""01614""",REST OF MASSACHUSETTS,34.7
"=""01615""",REST OF MASSACHUSETTS,34.7
"=""01653""",REST OF MASSACHUSETTS,34.7
"=""01654""",REST OF MASSACHUSETTS,34.7
"=""01655""",REST OF MASSACHUSETTS,34.7
"=""01701""",METROPOLITAN BOSTON,37.33
"=""01702""",METROPOLITAN BOSTON,37.33
"=""01703""",METROPOLITAN BOSTON,37.33
"=""01704""",METROPOLITAN BOSTON,37.33
"=""01705""",METROPOLITAN BOSTON,37.33
"=""01718""",METROPOLITAN BOSTON,37.33
"=""01719""",METROPOLITAN BOSTON,37.33
"=""01720""",METROPOLITAN BOSTON,37.33
"=""01721""",METROPOLITAN BOSTON,37.33
"=""01730""",METROPOLITAN BOSTON,37.33
"=""01731""",METROPOLITAN BOSTON,37.33
"=""01740""",REST OF MASSACHUSETTS,34.7
"=""01741""",METROPOLITAN BOSTON,37.33
"=""01742""",METROPOLITAN BOSTON,37.33
"=""01745""",REST OF MASSACHUSETTS,34.7
"=""01746""",METROPOLITAN BOSTON,37.33
"=""01747""",REST OF MASSACHUSETTS,34.7
"=""01748""",METROPOLITAN BOSTON,37.33
"=""01749""",METROPOLITAN BOSTON,37.33
"=""01752""",METROPOLITAN BOSTON,37.33
"=""01754""",METROPOLITAN BOSTON,37.33
"=""01756""",REST OF MASSACHUSETTS,34.7
"=""01757""",REST OF MASSACHUSETTS,34.7
"=""01760""",METROPOLITAN BOSTON,37.33
"=""01770""",METROPOLITAN BOSTON,37.33
"=""01772""",REST OF MASSACHUSETTS,34.7
"=""01773""",METROPOLITAN BOSTON,37.33
"=""01775""",METROPOLITAN BOSTON,37.33
"=""01776""",METROPOLITAN BOSTON,37.33
"=""01778""",METROPOLITAN BOSTON,37.33
"=""01784""",METROPOLITAN BOSTON,37.33
"=""01801""",METROPOLITAN BOSTON,37.33
"=""01803""",METROPOLITAN BOSTON,37.33
"=""01805""",METROPOLITAN BOSTON,37.33
"=""01806""",METROPOLITAN BOSTON,37.33
"=""01807""",METROPOLITAN BOSTON,37.33
"=""01808""",METROPOLITAN BOSTON,37.33
"=""01810""",REST OF MASSACHUSETTS,34.7
"=""01812""",REST OF MASSACHUSETTS,34.7
"=""01813""",METROPOLITAN BOSTON,37.33
"=""01815""",METROPOLITAN BOSTON,37.33
"=""01821""",METROPOLITAN BOSTON,37.33
"=""01822""",METROPOLITAN BOSTON,37.33
"=""01824""",METROPOLITAN BOSTON,37.33
"=""01825""",METROPOLITAN BOSTON,37.33
"=""01826""",METROPOLITAN BOSTON,37.33
"=""01827""",METROPOLITAN BOSTON,37.33
"=""01830""",REST OF MASSACHUSETTS,34.7
"=""01831""",REST OF MASSACHUSETTS,34.7
"=""01832""",REST OF MASSACHUSETTS,34.7
"=""01833""",REST OF MASSACHUSETTS,34.7
"=""01834""",REST OF MASSACHUSETTS,34.7
"=""01835""",REST OF MASSACHUSETTS,34.7
"=""01840""",REST OF MASSACHUSETTS,34.7
"=""01841""",REST OF MASSACHUSETTS,34.7
"=""01842""",REST OF MASSACHUSETTS,34.7
"=""01843""",REST OF MASSACHUSETTS,34.7
"=""01844""",REST OF MASSACHUSETTS,34.7
"=""01845""",REST OF MASSACHUSETTS,34.7
"=""01850""",METROPOLITAN BOSTON,37.33
"=""01851""",METROPOLITAN BOSTON,37.33
"=""01852""",METROPOLITAN BOSTON,37.33
"=""01853""",METROPOLITAN BOSTON,37.33
"=""01854""",METROPOLITAN BOSTON,37.33
"=""01860""",REST OF MASSACHUSETTS,34.7
"=""01862""",METROPOLITAN BOSTON,37.33
"=""01863""",METROPOLITAN BOSTON,37.33
"=""01864""",METROPOLITAN BOSTON,37.33
"=""01865""",METROPOLITAN BOSTON,37.33
"=""01866""",METROPOLITAN BOSTON,37.33
"=""01867""",METROPOLITAN BOSTON,37.33
"=""01876""",METROPOLITAN BOSTON,37.33
"=""01879""",METROPOLITAN BOSTON,37.33
"=""01880""",METROPOLITAN BOSTON,37.33
"=""01885""",REST OF MASSACHUSETTS,34.7
"=""01886""",METROPOLITAN BOSTON,37.33
"=""01887""",METROPOLITAN BOSTON,37.33
"=""01888""",METROPOLITAN BOSTON,37.33
"=""01889""",METROPOLITAN BOSTON,37.33
"=""01890""",METROPOLITAN BOSTON,37.33
"=""01899""",REST OF MASSACHUSETTS,34.7
"=""01901""",REST OF MASSACHUSETTS,34.7
"=""01902""",REST OF MASSACHUSETTS,34.7
"=""01903""",REST OF MASSACHUSETTS,34.7
"=""01904""",REST OF MASSACHUSETTS,34.7
"=""01905""",REST OF MASSACHUSETTS,34.7
"=""01906""",REST OF MASSACHUSETTS,34.7
"=""01907""",REST OF MASSACHUSETTS,34.7
"=""01908""",REST OF MASSACHUSETTS,34.7
"=""01910""",REST OF MASSACHUSETTS,34.7
"=""01913""",REST OF MASSACHUSETTS,34.7
"=""01915""",REST OF MASSACHUSETTS,34.7
"=""01921""",REST OF MASSACHUSETTS,34.7
"=""01922""",REST OF MASSACHUSETTS,34.7
"=""01923""",REST OF MASSACHUSETTS,34.7
"=""01929""",REST OF MASSACHUSETTS,34.7
"=""01930""",REST OF MASSACHUSETTS,34.7
"=""01931""",REST OF MASSACHUSETTS,34.7
"=""01936""",REST OF MASSACHUSETTS,34.7
"=""01937""",REST OF MASSACHUSETTS,34.7
"=""01938""",REST OF MASSACHUSETTS,34.7
"=""01940""",REST OF MASSACHUSETTS,34.7
"=""01944""",REST OF MASSACHUSETTS,34.7
"=""01945""",REST OF MASSACHUSETTS,34.7
"=""01947""",REST OF MASSACHUSETTS,34.7
"=""01949""",REST OF MASSACHUSETTS,34.7
"=""01950""",REST OF MASSACHUSETTS,34.7
"=""01951""",REST OF MASSACHUSETTS,34.7
"=""01952""",REST OF MASSACHUSETTS,34.7
"=""01960""",REST OF MASSACHUSETTS,34.7
"=""01961""",REST OF MASSACHUSETTS,34.7
"=""01965""",REST OF MASSACHUSETTS,34.7
"=""01966""",REST OF MASSACHUSETTS,34.7
"=""01969""",REST OF MASSACHUSETTS,34.7
"=""01970""",REST OF MASSACHUSETTS,34.7
"=""01971""",REST OF MASSACHUSETTS,34.7
"=""01982""",REST OF MASSACHUSETTS,34.7
"=""01983""",REST OF MASSACHUSETTS,34.7
"=""01984""",REST OF MASSACHUSETTS,34.7
"=""01985""",REST OF MASSACHUSETTS,34.7
"=""02018""",REST OF MASSACHUSETTS,34.7
"=""02019""",METROPOLITAN BOSTON,37.33
"=""02020""",REST OF MASSACHUSETTS,34.7
"=""02021""",METROPOLITAN BOSTON,37.33
"=""02025""",METROPOLITAN BOSTON,37.33
"=""02026""",METROPOLITAN BOSTON,37.33
"=""02027""",METROPOLITAN BOSTON,37.33
"=""02030""",METROPOLITAN BOSTON,37.33
"=""02031""",REST OF MASSACHUSETTS,34.7
"=""02032""",METROPOLITAN BOSTON,37.33
"=""02035""",METROPOLITAN BOSTON,37.33
"=""02038""",METROPOLITAN BOSTON,37.33
"=""02040""",REST OF MASSACHUSETTS,34.7
"=""02041""",REST OF MASSACHUSETTS,34.7
"=""02043""",REST OF MASSACHUSETTS,34.7
"=""02044""",REST OF MASSACHUSETTS,34.7
"=""02045""",REST OF MASSACHUSETTS,34.7
"=""02047""",REST OF MASSACHUSETTS,34.7
"=""02048""",REST OF MASSACHUSETTS,34.7
"=""02050""",REST OF MASSACHUSETTS,34.7
"=""02051""",REST OF MASSACHUSETTS,34.7
"=""02052""",METROPOLITAN BOSTON,37.33
"=""02053""",METROPOLITAN BOSTON,37.33
"=""02054""",METROPOLITAN BOSTON,37.33
"=""02055""",REST OF MASSACHUSETTS,34.7
"=""02056""",METROPOLITAN BOSTON,37.33
"=""02059""",REST OF MASSACHUSETTS,34.7
"=""02060""",REST OF MASSACHUSETTS,34.7
"=""02061""",REST OF MASSACHUSETTS,34.7
"=""02062""",METROPOLITAN BOSTON,37.33
"=""02065""",REST OF MASSACHUSETTS,34.7
"=""02066""",REST OF MASSACHUSETTS,34.7
"=""02067""",METROPOLITAN BOSTON,37.33
"=""02070""",METROPOLITAN BOSTON,37.33
"=""02071""",METROPOLITAN BOSTON,37.33
"=""02072""",METROPOLITAN BOSTON,37.33
"=""02081""",METROPOLITAN BOSTON,37.33
"=""02090""",METROPOLITAN BOSTON,37.33
"=""02093""",METROPOLITAN BOSTON,37.33
"=""02101""",METROPOLITAN BOSTON,37.33
"=""02102""",METROPOLITAN BOSTON,37.33
"=""02103""",METROPOLITAN BOSTON,37.33
"=""02104""",METROPOLITAN BOSTON,37.33
"=""02105""",METROPOLITAN BOSTON,37.33
"=""02106""",METROPOLITAN BOSTON,37.33
"=""02107""",METROPOLITAN BOSTON,37.33
"=""02108""",METROPOLITAN BOSTON,37.33
"=""02109""",METROPOLITAN BOSTON,37.33
"=""02110""",METROPOLITAN BOSTON,37.33
"=""02111""",METROPOLITAN BOSTON,37.33
"=""02112""",METROPOLITAN BOSTON,37.33
"=""02113""",METROPOLITAN BOSTON,37.33
"=""02114""",METROPOLITAN BOSTON,37.33
"=""02115""",METROPOLITAN BOSTON,37.33
"=""02116""",METROPOLITAN BOSTON,37.33
"=""02117""",METROPOLITAN BOSTON,37.33
"=""02118""",METROPOLITAN BOSTON,37.33
"=""02119""",METROPOLITAN BOSTON,37.33
"=""02120""",METROPOLITAN BOSTON,37.33
"=""02121""",METROPOLITAN BOSTON,37.33
"=""02122""",METROPOLITAN BOSTON,37.33
"=""02123""",METROPOLITAN BOSTON,37.33
"=""02124""",METROPOLITAN BOSTON,37.33
"=""02125""",METROPOLITAN BOSTON,37.33
"=""02126""",METROPOLITAN BOSTON,37.33
"=""02127""",METROPOLITAN BOSTON,37.33
"=""02128""",METROPOLITAN BOSTON,37.33
"=""02129""",METROPOLITAN BOSTON,37.33
"=""02130""",METROPOLITAN BOSTON,37.33
"=""02131""",METROPOLITAN BOSTON,37.33
"=""02132""",METROPOLITAN BOSTON,37.33
"=""02133""",METROPOLITAN BOSTON,37.33
"=""02134""",METROPOLITAN BOSTON,37.33
"=""02135""",METROPOLITAN BOSTON,37.33
"=""02136""",METROPOLITAN BOSTON,37.33
"=""02137""",METROPOLITAN BOSTON,37.33
"=""02138""",METROPOLITAN BOSTON,37.33
"=""02139""",METROPOLITAN BOSTON,37.33
"=""02140""",METROPOLITAN BOSTON,37.33
"=""02141""",METROPOLITAN BOSTON,37.33
"=""02142""",METROPOLITAN BOSTON,37.33
"=""02143""",METROPOLITAN BOSTON,37.33
"=""02144""",METROPOLITAN BOSTON,37.33
"=""02145""",METROPOLITAN BOSTON,37.33
"=""02146""",METROPOLITAN BOSTON,37.33
"=""02147""",METROPOLITAN BOSTON,37.33
"=""02148""",METROPOLITAN BOSTON,37.33
"=""02149""",METROPOLITAN BOSTON,37.33
"=""02150""",METROPOLITAN BOSTON,37.33
"=""02151""",METROPOLITAN BOSTON,37.33
"=""02152""",METROPOLITAN BOSTON,37.33
"=""02153""",METROPOLITAN BOSTON,37.33
"=""02154""",METROPOLITAN BOSTON,37.33
"=""02155""",METROPOLITAN BOSTON,37.33
"=""02156""",METROPOLITAN BOSTON,37.33
"=""02157""",METROPOLITAN BOSTON,37.33
"=""02158""",METROPOLITAN BOSTON,37.33
"=""02159""",METROPOLITAN BOSTON,37.33
"=""02160""",METROPOLITAN BOSTON,37.33
"=""02161""",METROPOLITAN BOSTON,37.33
"=""02162""",METROPOLITAN BOSTON,37.33
"=""02163""",METROPOLITAN BOSTON,37.33
"=""02164""",METROPOLITAN BOSTON,37.33
"=""02165""",METROPOLITAN BOSTON,37.33
"=""02166""",METROPOLITAN BOSTON,37.33
"=""02167""",METROPOLITAN BOSTON,37.33
"=""02168""",METROPOLITAN BOSTON,37.33
"=""02169""",METROPOLITAN BOSTON,37.33
"=""02170""",METROPOLITAN BOSTON,37.33
"=""02171""",METROPOLITAN BOSTON,37.33
"=""02172""",METROPOLITAN BOSTON,37.33
"=""02173""",METROPOLITAN BOSTON,37.33
"=""02174""",METROPOLITAN BOSTON,37.33
"=""02175""",METROPOLITAN BOSTON,37.33
"=""02176""",METROPOLITAN BOSTON,37.33
"=""02177""",METROPOLITAN BOSTON,37.33
"=""02178""",METROPOLITAN BOSTON,37.33
"=""02179""",METROPOLITAN BOSTON,37.33
"=""02180""",METROPOLITAN BOSTON,37.33
"=""02181""",METROPOLITAN BOSTON,37.33
"=""02184""",METROPOLITAN BOSTON,37.33
"=""02185""",METROPOLITAN BOSTON,37.33
"=""02186""",METROPOLITAN BOSTON,37.33
"=""02187""",METROPOLITAN BOSTON,37.33
"=""02188""",METROPOLITAN BOSTON,37.33
"=""02189""",METROPOLITAN BOSTON,37.33
"=""02190""",METROPOLITAN BOSTON,37.33
"=""02191""",METROPOLITAN BOSTON,37.33
"=""02192""",METROPOLITAN BOSTON,37.33
"=""02193""",METROPOLITAN BOSTON,37.33
"=""02194""",METROPOLITAN BOSTON,37.33
"=""02195""",METROPOLITAN BOSTON,37.33
"=""02196""",METROPOLITAN BOSTON,37.33
"=""02199""",METROPOLITAN BOSTON,37.33
"=""02201""",METROPOLITAN BOSTON,37.33
"=""02202""",METROPOLITAN BOSTON,37.33
"=""02203""",METROPOLITAN BOSTON,37.33
"=""02204""",METROPOLITAN BOSTON,37.33
"=""02205""",METROPOLITAN BOSTON,37.33
"=""02206""",METROPOLITAN BOSTON,37.33
"=""02207""",METROPOLITAN BOSTON,37.33
"=""02208""",METROPOLITAN BOSTON,37.33
"=""02209""",METROPOLITAN BOSTON,37.33
"=""02210""",METROPOLITAN BOSTON,37.33
"=""02211""",METROPOLITAN BOSTON,37.33
"=""02212""",METROPOLITAN BOSTON,37.33
"=""02215""",METROPOLITAN BOSTON,37.33
"=""02216""",METROPOLITAN BOSTON,37.33
"=""02217""",METROPOLITAN BOSTON,37.33
"=""02222""",METROPOLITAN BOSTON,37.33
"=""02228""",METROPOLITAN BOSTON,37.33
"=""02238""",METROPOLITAN BOSTON,37.33
"=""02239""",METROPOLITAN BOSTON,37.33
"=""02241""",METROPOLITAN BOSTON,37.33
"=""02254""",METROPOLITAN BOSTON,37.33
"=""02258""",METROPOLITAN BOSTON,37.33
"=""02266""",METROPOLITAN BOSTON,37.33
"=""02269""",METROPOLITAN BOSTON,37.33
"=""02272""",METROPOLITAN BOSTON,37.33
"=""02277""",METROPOLITAN BOSTON,37.33
"=""02283""",METROPOLITAN BOSTON,37.33
"=""02284""",METROPOLITAN BOSTON,37.33
"=""02293""",METROPOLITAN BOSTON,37.33
"=""02295""",METROPOLITAN BOSTON,37.33
"=""02297""",METROPOLITAN BOSTON,37.33
"=""02298""",METROPOLITAN BOSTON,37.33
"=""02301""",REST OF MASSACHUSETTS,34.7
"=""02302""",REST OF MASSACHUSETTS,34.7
"=""02303""",REST OF MASSACHUSETTS,34.7
"=""02304""",REST OF MASSACHUSETTS,34.7
"=""02305""",REST OF MASSACHUSETTS,34.7
"=""02322""",METROPOLITAN BOSTON,37.33
"=""02324""",REST OF MASSACHUSETTS,34.7
"=""02325""",REST OF MASSACHUSETTS,34.7
"=""02327""",REST OF MASSACHUSETTS,34.7
"=""02330""",REST OF MASSACHUSETTS,34.7
"=""02331""",REST OF MASSACHUSETTS,34.7
"=""02332""",REST OF MASSACHUSETTS,34.7
"=""02333""",REST OF MASSACHUSETTS,34.7
"=""02334""",REST OF MASSACHUSETTS,34.7
"=""02337""",REST OF MASSACHUSETTS,34.7
"=""02338""",REST OF MASSACHUSETTS,34.7
"=""02339""",REST OF MASSACHUSETTS,34.7
"=""02340""",REST OF MASSACHUSETTS,34.7
"=""02341""",REST OF MASSACHUSETTS,34.7
"=""02343""",METROPOLITAN BOSTON,37.33
"=""02344""",REST OF MASSACHUSETTS,34.7
"=""02345""",REST OF MASSACHUSETTS,34.7
"=""02346""",REST OF MASSACHUSETTS,34.7
"=""02347""",REST OF MASSACHUSETTS,34.7
"=""02348""",REST OF MASSACHUSETTS,34.7
"=""02349""",REST OF MASSACHUSETTS,34.7
"=""02350""",REST OF MASSACHUSETTS,34.7
"=""02351""",REST OF MASSACHUSETTS,34.7
"=""02355""",REST OF MASSACHUSETTS,34.7
"=""02356""",REST OF MASSACHUSETTS,34.7
"=""02357""",REST OF MASSACHUSETTS,34.7
"=""02358""",REST OF MASSACHUSETTS,34.7
"=""02359""",REST OF MASSACHUSETTS,34.7
"=""02360""",REST OF MASSACHUSETTS,34.7
"=""02361""",REST OF MASSACHUSETTS,34.7
"=""02362""",REST OF MASSACHUSETTS,34.7
"=""02364""",REST OF MASSACHUSETTS,34.7
"=""02366""",REST OF MASSACHUSETTS,34.7
"=""02367""",REST OF MASSACHUSETTS,34.7
"=""02368""",METROPOLITAN BOSTON,37.33
"=""02370""",REST OF MASSACHUSETTS,34.7
"=""02375""",REST OF MASSACHUSETTS,34.7
"=""02379""",REST OF MASSACHUSETTS,34.7
"=""02381""",REST OF MASSACHUSETTS,34.7
"=""02382""",REST OF MASSACHUSETTS,34.7
"=""02401""",REST OF MASSACHUSETTS,34.7
"=""02402""",REST OF MASSACHUSETTS,34.7
"=""02403""",REST OF MASSACHUSETTS,34.7
"=""02404""",REST OF MASSACHUSETTS,34.7
"=""02405""",REST OF MASSACHUSETTS,34.7
"=""02420""",METROPOLITAN BOSTON,37.33
"=""02421""",METROPOLITAN BOSTON,37.33
"=""02445""",METROPOLITAN BOSTON,37.33
"=""02446""",METROPOLITAN BOSTON,37.33
"=""02447""",METROPOLITAN BOSTON,37.33
"=""02451""",METROPOLITAN BOSTON,37.33
"=""02452""",METROPOLITAN BOSTON,37.33
"=""02453""",METROPOLITAN BOSTON,37.33
"=""02454""",METROPOLITAN BOSTON,37.33
"=""02455""",METROPOLITAN BOSTON,37.33
"=""02456""",METROPOLITAN BOSTON,37.33
"=""02457""",METROPOLITAN BOSTON,37.33
"=""02458""",METROPOLITAN BOSTON,37.33
"=""02459""",METROPOLITAN BOSTON,37.33
"=""02460""",METROPOLITAN BOSTON,37.33
"=""02461""",METROPOLITAN BOSTON,37.33
"=""02462""",METROPOLITAN BOSTON,37.33
"=""02464""",METROPOLITAN BOSTON,37.33
"=""02465""",METROPOLITAN BOSTON,37.33
"=""02466""",METROPOLITAN BOSTON,37.33
"=""02467""",METROPOLITAN BOSTON,37.33
"=""02468""",METROPOLITAN BOSTON,37.33
"=""02471""",METROPOLITAN BOSTON,37.33
"=""02472""",METROPOLITAN BOSTON,37.33
"=""02474""",METROPOLITAN BOSTON,37.33
"=""02475""",METROPOLITAN BOSTON,37.33
"=""02476""",METROPOLITAN BOSTON,37.33
"=""02477""",METROPOLITAN BOSTON,37.33
"=""02478""",METROPOLITAN BOSTON,37.33
"=""02479""",METROPOLITAN BOSTON,37.33
"=""02481""",METROPOLITAN BOSTON,37.33
"=""02482""",METROPOLITAN BOSTON,37.33
"=""02492""",METROPOLITAN BOSTON,37.33
"=""02493""",METROPOLITAN BOSTON,37.33
"=""02494""",METROPOLITAN BOSTON,37.33
"=""02495""",METROPOLITAN BOSTON,37.33
"=""02532""",REST OF MASSACHUSETTS,34.7
"=""02534""",REST OF MASSACHUSETTS,34.7
"=""02535""",REST OF MASSACHUSETTS,34.7
"=""02536""",REST OF MASSACHUSETTS,34.7
"=""02537""",REST OF MASSACHUSETTS,34.7
